created_at,text_stopremoved,sentiment_pred,text_stemmed,topic
2025-10-24,ketua umum partai golkar bahlil lahadalia meminta pelaporan dirinya terkait meme media sosial medsos disetop mengaku memanggil sekjen golkar sarmuji memberi arahan kaderkader tersebut kasih tahu sekjen sekjen kemarin,Netral,ketua umum partai golkar bahlil lahadalia minta lapor diri kait meme media sosial medsos setop aku panggil sekjen golkar sarmuji beri arah kaderkader sebut kasih tahu sekjen sekjen kemarin,
2025-10-24,akhirnya penyegaran mata seliweran meme bahlil,Netral,akhir segar mata seliwer meme bahlil,
2025-10-24,abis liatin sekumpulan meme bahlil,Netral,abis liatin kumpul meme bahlil,
2025-10-24,menteri esdm bahlil lahadalia menyatakan memaafkan pihak membuat ujaran kebencian berupa meme dirinya meminta sayap organisasi partai golkar menghentikan proses pelaporan terkait tersebut pikir meme lah maafkan,Netral,menteri esdm bahlil lahadalia nyata maaf pihak buat ujar benci upa meme diri minta sayap organisasi partai golkar henti proses lapor kait sebut pikir meme lah maaf,
2025-10-24,bahlil laporan meme soal dirinya disetop jangan diperpanjang,Netral,bahlil lapor meme soal diri setop jangan panjang,0.0
2025-10-24,kak gen balikan mantan paling ampuh meme bahlil,Negatif,kak gen balik mantan paling ampuh meme bahlil,1.0
2025-10-24,menteri esdm bahlil lahadalia memaafkan pembuat penyebar meme konten menghina dirinya menilai kritik kebijakan dikeluarkannya merupakan wajar,Netral,menteri esdm bahlil lahadalia maaf buat sebar meme konten hina diri nilai kritik bijak keluar rupa wajar,
2025-10-24,harihari lihat meme bahlil,Netral,harihari lihat meme bahlil,
2025-10-24,bahlil minta relawanorganisasi partai setop lapor akun penyebar meme,Netral,bahlil minta relawanorganisasi partai setop lapor akun sebar meme,
2025-10-24,menteri energi sumber daya mineral esdm bahlil lahadalia mengingatkan seluruh masyarakat menghina satu menyinggung soal pihak mengejek dirinya lewat meme disebarkan seluruh platform media sosial medsos menurutnya,Netral,menteri energi sumber daya mineral esdm bahlil lahadalia ingat seluruh masyarakat hina satu singgung soal pihak ejek diri lewat meme sebar seluruh platform media sosial medsos turut,
2025-10-24,potensi memeable segede bahlil masa iya berhenti sini terimakasih pak lanjut meme,Negatif,potensi memeable gede bahlil masa iya henti sini terimakasih pak lanjut meme,
2025-10-24,dijadikan meme hinaan bahlil terbiasa terima hinaan sejak kecil menteri energi sumber daya mineral bahlil lahadalia menyatakan memaafkan pihak membuat ujaran kebencian berupa meme dirinya meminta sayap organisasi partai golkar menghentikan,Netral,jadi meme hina bahlil biasa terima hina sejak kecil menteri energi sumber daya mineral bahlil lahadalia nyata maaf pihak buat ujar benci upa meme diri minta sayap organisasi partai golkar henti,0.0
2025-10-24,bahlil lahadalia minta stop kader golkar diminta tarik laporan pembuat meme,Netral,bahlil lahadalia minta stop kader golkar minta tarik lapor buat meme,0.0
2025-10-24,ngeshare meme bahlil a,Netral,ngeshare meme bahlil a,1.0
2025-10-24,branding akunmu penggemar sepak bola utamanya inter milan bio interista per sempre post jersey conte campur komentar sosialpolitik indonesia meme bahlil isu lokal plus humor ringan rate alasan konsisten tema bola aktual bio,Netral,branding akun gemar sepak bola utama inter mil bio interista per sempre post jersey conte campur komentar sosialpolitik indonesia meme bahlil isu lokal plus humor ringan rate alas konsisten tema bola aktual bio,
2025-10-24,menteri esdm bahlil lahadalia menyampaikan sikap memaafkan pembuat meme negatif mengenai dirinya jumpa pers jakarta bahlil menekankan terbuka kritik atas kebijakan dibuat sangat menyayangkan apabila kritik tersebut,Netral,menteri esdm bahlil lahadalia sampai sikap maaf buat meme negatif kena diri jumpa pers jakarta bahlil tekan buka kritik atas bijak buat sangat sayang apabila kritik sebut,
2025-10-24,bahlil minta kader golkar setop laporkan pembuat meme menghina,Netral,bahlil minta kader golkar setop lapor buat meme hina,
2025-10-24,meme bahlil,Negatif,meme bahlil,
2025-10-24,jangan kak serem kena somasi upload meme bahlil,Negatif,jangan kak rem kena somasi upload meme bahlil,
2025-10-24,meme bahlil,Netral,meme bahlil,
2025-10-24,ketua ayo simpen meme bahlil gitu biar kejadian begini kloter pertama,Netral,ketua ayo simpen meme bahlil gitu biar jadi begini kloter pertama,0.0
2025-10-24,ambil foto gimanapun pake kamera hpprofesional jadiin memeengga mukanya tetep anj berharap apa bahlil ngaca coba,Negatif,ambil foto gimanapun pake kamera hpprofesional jadiin memeengga muka tetep anj harap apa bahlil ngaca coba,2.0
2025-10-24,sudi nyimpen meme bahlil,Negatif,sudi nyimpen meme bahlil,1.0
2025-10-24,meme bahlil contoh sederhana gambar pidato caption investasi meme keluar cepat kasih ide spesifik,Netral,meme bahlil contoh sederhana gambar pidato caption investasi meme keluar cepat kasih ide spesifik,
2025-10-24,meme bahlil,Negatif,meme bahlil,
2025-10-24,bel km mabok meme bahlil kn,Positif,bel km mabok meme bahlil kn,
2025-10-24,iya cek postpost tearsntweet nemu meme bahlil sering tambah elemen humor politik branding emosional relatablenya punya contoh spesifik,Positif,iya cek postpost tearsntweet nemu meme bahlil sering tambah elemen humor politik branding emosional relatablenya punya contoh spesifik,
2025-10-24,wkwkwk makin kasusin makin ramein meme om bahlil,Negatif,wkwkwk makin kasusin makin ramein meme om bahlil,
2025-10-24,sering post meme bahlil tauu,Netral,sering post meme bahlil tauu,
2025-10-24,menteri esdm bahlil lahadalia merespon soal konten meme dirinya tersebar media sosial mengaku tak mempermasalahkan meme tersebut bahkan mengaku memaafkan pembuat meme tersebut,Netral,menteri esdm bahlil lahadalia merespon soal konten meme diri sebar media sosial aku tak masalah meme sebut bahkan aku maaf buat meme sebut,
2025-10-24,begini ceritanya kasus kriminal koruptor jgn dibesar kan kasus keracunan mbg jangan diramaikan kasus kereta cepat jgn viral kan segera alihkan isu sumber sumur bor nah beda kasus meme pejabat polisikan sisir tangkap bahlil melawan,Negatif,begini cerita kasus kriminal koruptor jgn besar kan kasus racun mbg jangan ramai kasus kereta cepat jgn viral kan segera alih isu sumber sumur bor nah beda kasus meme jabat polisi sisir tangkap bahlil lawan,
2025-10-24,bahlil diem jdi meme njir,Negatif,bahlil diem jdi meme njir,
2025-10-24,bahlil lahadalia maafkan pembuat meme viral beri peringatan keras,Netral,bahlil lahadalia maaf buat meme viral beri ingat keras,
2025-10-24,sungguh mulia sekali kanda yok ramaikan meme bahlil,Negatif,sungguh mulia sekali kanda yok ramai meme bahlil,
2025-10-24,gita nia dkk drpd ngegibah kaga jelas mending share meme bahlil aje,Negatif,gita nia dkk drpd ngegibah kaga jelas mending share meme bahlil aje,
2025-10-24,drop meme bahlil guys koleksi,Netral,drop meme bahlil guys koleksi,
2025-10-24,bahlil maafkan pembuat meme hina dirinya medsos,Negatif,bahlil maaf buat meme hina diri medsos,
2025-10-24,pdhl bahlil oke oke wajahnya dibuat meme,Negatif,pdhl bahlil oke oke wajah buat meme,1.0
2025-10-24,kena kasus apa bro meme bahlil,Netral,kena kasus apa bro meme bahlil,1.0
2025-10-24,hahaha grgr tag in mulu bahlil tl isinya meme bahlil semwa woi,Negatif,hahaha grgr tag in mulu bahlil tl isi meme bahlil semwa woi,2.0
2025-10-24,waktunya spam meme bahlil,Negatif,waktu spam meme bahlil,
2025-10-24,dpp partai golkar menegur kader melaporkan pembuat meme bahlil lahadalia polisi langkah tersebut disebut melalui koordinasi partai,Netral,dpp partai golkar tegur kader lapor buat meme bahlil lahadalia polisi langkah sebut sebut lalu koordinasi partai,
2025-10-24,sejujurnya meme bahlil cakep dibanding aslinya,Positif,jujur meme bahlil cakep banding asli,
2025-10-24,akun berderet isinya bahlil memaafkan akun penyebar meme dirinya,Netral,akun deret isi bahlil maaf akun sebar meme diri,
2025-10-24,menteri esdm sekaligus ketua umum partai golkar bahlil lahadalia menanggapi santai soal meme berwajah dirinya beredar media sosial bahkan memaafkan pembuat meme meminta organisasi sayap golkar menghentikan rencana pelaporan polisi pikir,Netral,menteri esdm sekaligus ketua umum partai golkar bahlil lahadalia tanggap santai soal meme wajah diri edar media sosial bahkan maaf buat meme minta organisasi sayap golkar henti rencana lapor polisi pikir,
2025-10-24,pengen ku masukkan meme bahlil ppt,Netral,ken ku masuk meme bahlil ppt,
2025-10-24,berpotensi cedera rahang meme bahlil berserakan tl,Negatif,potensi cedera rahang meme bahlil sera tl,
2025-10-24,elu ikutan nyebar meme bahlil bang,Netral,elu ikut nyebar meme bahlil bang,
2025-10-24,yeeeaay ngetawain meme bahlil,Positif,yeeeaay ngetawain meme bahlil,0.0
2025-10-24,jarang media publikasi coach nova fokus et bensin oplos meme bahlil kak btw makasih info,Negatif,jarang media publikasi coach nova fokus et bensin oplos meme bahlil kak btw makasih info,
2025-10-24,branding akunmu akun pribadi fokus komentar sosialpolitik kritis humor konten seharihari bahasa jawaindonesia campur kayak kritik orba bahlil meme lucu mirip akun netizen biasa santai vokal rating alasan konsisten gaya,Negatif,branding akun akun pribadi fokus komentar sosialpolitik kritis humor konten seharihari bahasa jawaindonesia campur kayak kritik orba bahlil meme lucu mirip akun netizen biasa santai vokal rating alas konsisten gaya,
2025-10-24,menteri esdm sekaligus ketua umum partai golkar bahlil lahadalia memaafkan pembuat meme menghina dirinya bilang kritik kebijakan masalah tak pantas menyentuh pribadi bernada rasial pikir memememe apa,Netral,menteri esdm sekaligus ketua umum partai golkar bahlil lahadalia maaf buat meme hina diri bilang kritik bijak masalah tak pantas sentuh pribadi nada rasial pikir memememe apa,
2025-10-24,bahlil lahadalia menanggapi santai meme berwajahnya mengaku terbiasa hinaan sejak kecil,Netral,bahlil lahadalia tanggap santai meme wajah aku biasa hina sejak kecil,
2025-10-24,ngehina ngetawain ngejokes pak bahlil ketemu orangnya langsung sebaik sehumble baru salah satunya gw awalnya cuma lihat meme malah fansnya ketemu sependapat gw,Positif,ngehina ngetawain ngejokes pak bahlil ketemu orang langsung baik sehumble baru salah satu gw awal cuma lihat meme malah fansnya ketemu dapat gw,
2025-10-24,list akun mukaa bahlil meme orangnya cabut laporan memaafkan,Negatif,list akun mukaa bahlil meme orang cabut lapor maaf,
2025-10-24,menteri esdm bahlil lahadalia mengingatkan seluruh masyarakat menghina satu menyinggung soal pihak mengejek dirinya lewat meme disebarkan seluruh platform media sosial medsos menurutnya manusia tak sempurna,Netral,menteri esdm bahlil lahadalia ingat seluruh masyarakat hina satu singgung soal pihak ejek diri lewat meme sebar seluruh platform media sosial medsos turut manusia tak sempurna,
2025-10-24,bahlil kerjanya bnr pro rakyat bakal meme bnyk harusnya golkar intropeksi,Negatif,bahlil kerja bnr pro rakyat bakal meme bnyk harus golkar intropeksi,
2025-10-24,bahlil memilih tak memperpanjang masalah tersebut memaafkan akunakun media sosial tersebut,Netral,bahlil pilih tak panjang masalah sebut maaf akunakun media sosial sebut,
2025-10-24,menteri energi sumber daya mineral esdm bahlil lahadalia angkat bicara soal pelaporan akun pembuat penyebar meme berisi hinaan dirinya,Netral,menteri energi sumber daya mineral esdm bahlil lahadalia angkat bicara soal lapor akun buat sebar meme isi hina diri,
2025-10-24,fokus kerja mmg rakyat meme hilang sendiri kanda bahlil,Negatif,fokus kerja mmg rakyat meme hilang sendiri kanda bahlil,
2025-10-24,bahlil lahadalia santai hadapi meme ejekan media sosial tegaskan kritik kebijakan,Netral,bahlil lahadalia santai hadap meme ejek media sosial tegas kritik bijak,
2025-10-24,selengkapnya,Positif,lengkap,
2025-10-24,menteri esdm bahlil lahadalia memaafkan akunakun media sosial membuat meme dirinya menegaskan tak masalah dikritik selama mengandung unsur rasis memememe lah maafkan pribadi mengarah rasis,Netral,menteri esdm bahlil lahadalia maaf akunakun media sosial buat meme diri tegas tak masalah kritik lama kandung unsur ras memememe lah maaf pribadi arah ras,
2025-10-24,nah belah dada isinya psti meme bahlil semwa ntar kabarin dah lapas mana,Negatif,nah belah dada isi psti meme bahlil semwa ntar kabarin dah lapas mana,
2025-10-24,respons bahlil soal meme dirinya memang biasa dihina sejak kecil,Netral,respons bahlil soal meme diri memang biasa hina sejak kecil,
2025-10-24,menteri esdm maafkan hentikan laporan meme allah memaafkan umatnya masa manusia ujar bahlil lahadalia usai menegaskan dirinya memaafkan pembuat meme rasis,Netral,menteri esdm maaf henti lapor meme allah maaf umat masa manusia ujar bahlil lahadalia usai tegas diri maaf buat meme ras,
2025-10-24,nyari meme bahlil ditimpa pake lambang golkar kemaren nemu ss lucu kompas apa gt salah,Negatif,nyari meme bahlil timpa pake lambang golkar kemaren nemu ss lucu kompas apa gt salah,
2025-10-24,anjay u buzzer polisikan akun akun pembuat meme bahlil yh,Netral,anjay u buzzer polisi akun akun buat meme bahlil yh,
2025-10-24,ketua umum partai golkar bahlil lahadalia menanggapi laporan dibuat angkatan muda partai golkar ampg sejumlah akun media sosial diduga membuat menyebarkan meme dirinya bahlil meminta laporan tersebut diperpanjang pihak,Netral,ketua umum partai golkar bahlil lahadalia tanggap lapor buat angkat muda partai golkar ampg jumlah akun media sosial duga buat sebar meme diri bahlil minta lapor sebut panjang pihak,
2025-10-24,bahlil perintahkan setop laporan meme ungkap alasan,Netral,bahlil perintah setop lapor meme ungkap alas,
2025-10-24,bahlil stop laporan meme alasan menarik balik keputusannya,Netral,bahlil stop lapor meme alas tarik balik putus,
2025-10-24,posting meme bahlil ah,Netral,posting meme bahlil ah,
2025-10-24,ai punya perasaan suka benci pribadi siapa bahlil lahadalia punya rekam jejak solid bisnis politik ketum golkar jabatan menteri esdm meski sering dikritik dijadikan meme hormati ketangguhannya hadapi,Positif,ai punya asa suka benci pribadi siapa bahlil lahadalia punya rekam jejak solid bisnis politik tum golkar jabat menteri esdm meski sering kritik jadi meme hormat tangguh hadap,
2025-10-24,bahlil minta kader golkar sudahi laporan pembuat meme,Netral,bahlil minta kader golkar sudah lapor buat meme,
2025-10-24,video bahlil maafkan pihak menjadikannya meme medsos,Netral,video bahlil maaf pihak jadi meme medsos,0.0
2025-10-24,wakil ketua umum partai golkar idrus marham mengatakan ketua umum partainya bahlil lahadalia tertawa mengetahui banyaknya memenya tersebar media sosial idrus bahlil menganggap meme masukan dirinya terus bekerja baik,Netral,wakil ketua umum partai golkar idrus marham kata ketua umum partai bahlil lahadalia tertawa tahu banyak memenya sebar media sosial idrus bahlil anggap meme masuk diri terus kerja baik,0.0
2025-10-24,memang pantas klu organisasi melaporkan lepas konteks bersangkutan tahu menahu sbb bahlil dikritik lewat meme eksekutif bkn legislatif keterkaitan organisasi dilain bahlil sdh pantas capres drpd fufufafa,Negatif,memang pantas klu organisasi lapor lepas konteks sangkut tahu nahu sbb bahlil kritik lewat meme eksekutif bkn legislatif kait organisasi lain bahlil sdh pantas capres drpd fufufafa,0.0
2025-10-24,bahlil maafkan pembuat meme hina dirinya medsos,Negatif,bahlil maaf buat meme hina diri medsos,
2025-10-24,fyp gua hari jule selingkuh meme bahlil raisa cerai ma suaminya abel diselingkuhi ma luthfi next,Negatif,fyp gua hari jule selingkuh meme bahlil raisa cerai ma suami abel selingkuh ma luthfi next,2.0
2025-10-24,bahlil perintahkan setop laporan meme dirinya polisi jangan diperpanjang,Netral,bahlil perintah setop lapor meme diri polisi jangan panjang,
2025-10-24,bahlil baperan ih noh aduh kamera dep banyak skin meme kaga baper malah seneng dianya,Positif,bahlil baperan ih noh aduh kamera dep banyak skin meme kaga baper malah neng dia,1.0
2025-10-24,minimal ketemuan biar bapak netijen lihat mukanya cek tuh akun bakul dimsum min suka pakai meme pak bahlil usah dikasusin dibeli dagangannya kasihan,Negatif,minimal ketemu biar bapak netijen lihat muka cek tuh akun bakul dimsum min suka pakai meme pak bahlil usah dikasusin beli dagang kasihan,0.0
2025-10-24,apapun gua tetep meme bahlil,Netral,apa gua tetep meme bahlil,1.0
2025-10-24,menteri esdm sekaligus ketua umum partai golkar bahlil lahadalia mengaku terbiasa dihina sejak kecil mempermasalahkan banyaknya meme media sosial menghina dirinya,Netral,menteri esdm sekaligus ketua umum partai golkar bahlil lahadalia aku biasa hina sejak kecil masalah banyak meme media sosial hina diri,0.0
2025-10-24,lucu ternyata belakang layar deretan org aslinya ikut ketawa liat meme bahlil mobil etanol,Negatif,lucu nyata belakang layar deret org asli ikut ketawa liat meme bahlil mobil etanol,1.0
2025-10-24,tiktok partai golkar penuhi meme bahlil benar nekat memekagak takutnya,Negatif,tiktok partai golkar penuh meme bahlil benar nekat kagak takut,0.0
2025-10-24,bahlil lahadalia buka suara soal meme hinaan motif intervensi kebijakan,Netral,bahlil lahadalia buka suara soal meme hina motif intervensi bijak,0.0
2025-10-24,menteri bahlil buka suara soal meme ejekan biasa dihina sejak kecil,Netral,menteri bahlil buka suara soal meme ejek biasa hina sejak kecil,0.0
2025-10-24,takut akun ku pantaucukup sekian meme bahlil kan lucu penjara garagara nyebarin meme bahlil,Negatif,takut akun ku pantaucukup sekian meme bahlil kan lucu penjara garagara nyebarin meme bahlil,
